260175, 227656, 292686, 302691, 147589, 230167, 247672, 245160, 240176, 245168, 292686, 240178, 225162, 257666, 227665, 230166, 242671, 292686, 250172, 255182, 227656, 230166, 245170, 227666, 215133, 227666, 245168, 230166, 242671, 240170, 245168, 280183, 247675, 247675, 37.0303, 175150, 307691, 227665, 175150, 230167, 280183, 280183, 247672, 260174, 230161, 247675, 147589, 302691, 280182, 230159, 165134, 300191, 227662, 265177, 237668, 140087, 227651, 227664, 242659, 237669, 270188, 227655, 227655, 245170, 247664, 245168, 262675, 267677, 245171, 245171, 245171, 230157, 245165, 260175, 257674, 230156, 287686, 250177, 245169, 300199, 285185, 227651, 287685, 242670, 237668, 240179, 275181, 227657, 247673, 227661, 227655, 2.20215, 230165, 227658, 242668, 287685, 242668, 287686, 242668, 240169
300191, 245171, 307691, 242671, 242668, 280183, 280183, 240178, 245165, 245168, 285185, 260174, 260175, 245171, 240169, 227666, 262675, 227662, 285185, 227655, 287685, 280183, 292686, 230159, 227655, 227658, 292686, 227655, 260174, 260174, 242670, 247675, 230166, 227651, 262675, 230156, 245170, 287686, 250172, 270188, 265177, 280183, 2.20215, 300191, 227666, 240170, 292686, 227655, 227666, 240170, 287684, 230161, 275179, 305194, 290186, 247674, 227666, 257674, 240176, 19.9839, 230156, 247671, 242667, 230167, 227655, 292688, 307694, 260175, 227663, 237669, 285184, 310194, 240170, 247659, 290186, 292687, 292687, 282684, 235168, 287686, 297689, 260175, 270178, 275181, 270178, 257673, 230158, 240150, 10.1304, 247671, 230155, 247676, 240169, 307694, 265177, 275181, 265176, 230154, 197621, 227659
287686, 307694, 265177, 275179, 19.9839, 287686, 240170, 305194, 242670, 275181, 227666, 240170, 292686, 262675, 265177, 10.1304, 247676, 275179, 292687, 227666, 292688, 305194, 310194, 237669, 292687, 287685, 297689, 292686, 227662, 245165, 260175, 230158, 270178, 240170, 275181, 275181, 280183, 240170, 240178, 227662, 240150, 292686, 260175, 280183, 245168, 250172, 242670, 250172, 307694, 247659, 305192, 280182, 282683, 305193, 272687, 250172, 282683, 267677, 260175, 245167, 235168, 285185, 247672, 285185, 242669, 305193, 235169, 185140, 275180, 230164, 227662, 302691, 270178, 230159, 290187, 302691, 312696, 277680, 275181, 260176, 300189, 227656, 300191, 230153, 227661, 267678, 277682, 242677, 300191, 240170, 240169, 230162, 240157, 275180, 285183, 300190, 320200, 285183, 252672, 290185
10.1304, 240170, 280182, 240169, 267677, 267678, 247659, 292686, 227662, 302691, 240170, 267678, 185140, 242670, 227656, 250172, 300191, 250172, 285183, 247676, 305193, 305194, 302691, 260175, 275180, 307694, 260175, 292688, 277680, 240150, 272687, 250172, 292686, 240170, 240150, 227666, 275179, 302691, 292687, 240178, 280183, 230162, 292686, 247676, 227656, 10.1304, 250172, 245165, 227662, 230159, 302691, 310195, 222638, 255174, 230165, 147626, 250176, 282683, 290185, 227663, 242670, 260174, 237668, 282682, 227659, 282683, 190115, 230156, 247675, 240175, 292687, 197655, 282683, 280189, 247676, 227663, 132582, 200158, 230160, 247671, 227658, 245172, 297688, 287685, 282683, 167603, 292686, 292687, 245175, 315196, 252673, 272679, 265176, 310195, 282683, 240175, 252672, 247675, 260175, 277681
302691, 285183, 227662, 230159, 282682, 227663, 300191, 282683, 297688, 200158, 290185, 227663, 292686, 297688, 227662, 282683, 305193, 240170, 300191, 267678, 260175, 240150, 260175, 132582, 147626, 282683, 227658, 302691, 247676, 272687, 10.1304, 250172, 280189, 255174, 240170, 287685, 285183, 260174, 310195, 282683, 275180, 247676, 292686, 292686, 185140, 227663, 282683, 240170, 197655, 252673, 322701, 270178, 305193, 9.62611, 315197, 247678, 292699, 257675, 257674, 302691, 265176, 227657, 230163, 277681, 14.9141, 215162, 280182, 257678, 252678, 227655, 260174, 280182, 230156, 230157, 230165, 285190, 227664, 320199, 297690, 292686, 227664, 252677, 262686, 277681, 260174, 227658, 305192, 257673, 247670, 227655, 305193, 247671, 240169, 292688, 300189, 302691, 155140, 242675, 227664, 237667
302691, 200158, 300191, 280189, 257674, 185140, 240170, 227662, 215162, 262686, 305192, 280189, 255174, 227655, 300191, 260174, 292686, 275180, 282683, 282683, 155140, 300191, 227657, 305193, 257674, 292686, 227658, 230165, 292686, 267678, 227663, 282683, 230157, 270178, 292699, 252673, 227658, 252673, 9.62611, 280182, 305193, 292699, 287685, 280182, 282683, 230159, 260174, 200158, 230165, 247676, 247671, 307694, 257675, 280182, 275180, 275185, 287685, 282688, 297699, 262676, 277681, 277681, 277682, 267677, 230157, 302691, 310195, 230157, 230163, 290187, 305192, 252672, 252677, 277681, 227656, 262676, 227659, 227661, 232668, 300191, 242669, 302691, 285185, 290201, 255174, 260174, 227656, 227656, 300192, 240170, 245175, 27.1175, 55051.3, 277682, 265177, 307697, 250172, 320199, 290186, 230158
55051.3, 232668, 227656, 27.1175, 282683, 250172, 262686, 260174, 267677, 230157, 240170, 307694, 302691, 305192, 227661, 300191, 227657, 230157, 247671, 302691, 9.62611, 310195, 290187, 257674, 292686, 230157, 230157, 230157, 260174, 262676, 257674, 292686, 227655, 227662, 240170, 300191, 265177, 292699, 275180, 252673, 287685, 282683, 275185, 27.1175, 290187, 215162, 230157, 247671, 227661, 280182, 315198, 282683, 292687, 300191, 230163, 302697, 290186, 332706, 285185, 305193, 307694, 247672, 302689, 227661, 275180, 312696, 235167, 277682, 285192, 260175, 300194, 155130, 315198, 295188, 292688, 245170, 257667, 227661, 295188, 242670, 227656, 250172, 300191, 315200, 255164, 250172, 247671, 267678, 330206, 235168, 230157, 252666, 287686, 287685, 287700, 232668, 262675, 305192, 260187, 255173
300191, 267678, 275180, 227661, 302689, 332706, 330206, 250172, 230157, 230157, 240170, 227662, 230157, 227656, 257674, 260174, 235168, 282683, 215162, 310195, 282683, 292686, 290187, 300191, 282683, 300191, 332706, 300191, 267677, 262686, 292686, 27.1175, 227661, 295188, 27.1175, 300191, 300191, 287686, 300191, 285192, 282683, 257674, 255164, 230157, 275180, 262676, 287685, 287700, 307694, 312696, 335208, 305192, 230147, 37542.4, 120112, 337710, 235168, 265177, 252674, 227657, 282684, 255174, 252672, 325202, 327704, 340211, 295188, 277681, 227665, 247681, 27.4231, 280181, 290187, 227664, 297690, 312697, 295187, 227651, 265177, 270179, 31.5177, 277681, 227655, 230160, 150135, 317699, 230163, 320199, 287685, 277682, 250178, 227652, 255173, 230161, 150133, 327705, 270179, 70084.8, 297702, 255184
282683, 277681, 262676, 275180, 300191, 277682, 230147, 280181, 227651, 215162, 227661, 255184, 27.1175, 277682, 275180, 230163, 282683, 280181, 277682, 230147, 31.5177, 230157, 312697, 252672, 287685, 302689, 262686, 255174, 282684, 290187, 255174, 312697, 327704, 290187, 150133, 327704, 255174, 325202, 325202, 227661, 280181, 262686, 277681, 320199, 277681, 270179, 27.1175, 255174, 307694, 27.1175, 300190, 230157, 320200, 302691, 330205, 322701, 250175, 42571.5, 285185, 297689, 237669, 285185, 282682, 255169, 317699, 307694, 230164, 290186, 330206, 282683, 290187, 260174, 245170, 262676, 230155, 332707, 275181, 325203, 237669, 260176, 297690, 277681, 235168, 207659, 252671, 317698, 227661, 230166, 280182, 312697, 227657, 230156, 285184, 270179, 317699, 230145, 260186, 297689, 230156, 285184
262676, 237669, 285184, 277682, 227661, 230147, 325202, 230147, 255169, 285185, 290187, 230157, 230157, 227661, 227657, 260174, 230145, 230156, 282684, 290187, 270179, 230145, 280181, 330205, 262676, 230157, 282683, 285185, 277681, 215162, 317699, 262676, 255169, 230147, 317699, 327704, 280181, 262686, 207659, 230164, 255169, 277682, 307694, 325202, 237669, 230145, 260176, 330205, 230157, 227661, 227657, 247672, 315197, 277682, 247671, 335208, 230151, 227652, 250172, 272680, 340211, 245170, 230159, 257675, 227657, 317699, 252673, 250168, 227663, 342712, 245172, 282683, 287685, 230152, 225155, 227662, 287685, 302692, 265177, 252679, 230161, 30040.8, 227658, 275180, 230163, 230156, 257681, 4.76451, 105069, 260186, 297690, 255179, 255173, 92599.7, 260176, 202657, 230151, 230156, 252668, 227659
255169, 230147, 227662, 247671, 230157, 230147, 230147, 230147, 237669, 260186, 227662, 255169, 237669, 227657, 227661, 230145, 340211, 282683, 277681, 227661, 277681, 317699, 237669, 230145, 260176, 247671, 277682, 227652, 260176, 315197, 290187, 227652, 315197, 290187, 260174, 4.76451, 207659, 255169, 230147, 255169, 260174, 280181, 287685, 330205, 285184, 230147, 262676, 277682, 302692, 207659, 320200, 245171, 222656, 287685, 230156, 125078, 207649, 245172, 230160, 287686, 230156, 227662, 102568, 230161, 290187, 307694, 255173, 230166, 230155, 29.5127, 267678, 265178, 280182, 272679, 302692, 227659, 280183, 230162, 225140, 255173, 110070, 287685, 235168, 227665, 230167, 267678, 257674, 287696, 295189, 260176, 247676, 252685, 190143, 227662, 227665, 252675, 350216, 277683, 235168, 250169
255169, 237669, 227652, 260174, 247671, 260174, 222656, 302692, 227661, 290187, 262676, 230162, 230147, 227652, 230156, 207659, 230145, 227665, 222656, 255169, 227652, 315197, 315197, 260176, 247671, 247671, 230147, 222656, 230157, 260174, 280182, 260174, 255169, 307694, 317699, 190143, 260186, 267678, 330205, 252675, 280181, 285184, 227652, 227652, 230167, 207649, 307694, 260174, 227652, 252675, 227664, 230147, 257675, 227655, 262676, 250172, 227655, 322701, 292687, 295188, 247674, 230153, 230166, 227655, 335208, 312696, 310202, 227650, 252668, 257681, 225140, 105105, 230163, 252678, 255175, 227655, 225152, 275181, 227657, 227656, 330206, 180109, 287685, 305192, 230156, 250178, 230153, 227662, 235157, 227652, 245174, 230160, 252672, 230153, 24.117, 157631, 262676, 312696, 227660, 295188
312696, 260174, 157631, 227652, 227652, 312696, 252668, 317699, 230147, 257681, 24.117, 245174, 252675, 230156, 262676, 230145, 247671, 245174, 307694, 260174, 262676, 230167, 307694, 295188, 207659, 330205, 252675, 230147, 262676, 227652, 227660, 227662, 227656, 250172, 230156, 247671, 227662, 222656, 255169, 262676, 310202, 225152, 222656, 335208, 315197, 24.117, 230166, 227662, 247671, 222656, 265183, 230156, 240171, 257674, 245171, 240172, 317699, 25055.8, 262675, 230156, 187613, 237668, 267678, 252670, 280182, 345214, 302692, 307695, 120116, 227662, 182611, 252678, 235157, 320200, 250176, 227653, 235168, 160139, 227655, 227650, 230157, 230156, 257674, 297689, 182610, 245171, 317700, 305201, 285198, 230155, 272679, 227659, 227658, 252673, 230149, 335208, 290187, 252676, 315197, 230166
230166, 227662, 265183, 307695, 312696, 182611, 230167, 230155, 222656, 240172, 280182, 230166, 252676, 262676, 317699, 257674, 237668, 230156, 262676, 315197, 252675, 307695, 315197, 252676, 227656, 257674, 312696, 247671, 227660, 317699, 260174, 24.117, 230166, 315197, 250172, 317699, 252668, 24.117, 227662, 262676, 227659, 307694, 317699, 317699, 297689, 230149, 335208, 252678, 307694, 245174, 327704, 230157, 285184, 230160, 227656, 227650, 320200, 315197, 162633, 342712, 230160, 262684, 255174, 130081, 230153, 240169, 230156, 230162, 292688, 250177, 310196, 320201, 12547.4, 245163, 307695, 80091.7, 252673, 302692, 310194, 255182, 45045.7, 245163, 227661, 227657, 227656, 267678, 252676, 227659, 260175, 350217, 230162, 245176, 252678, 287685, 227661, 227659, 310196, 280183, 322702, 230156
230156, 230160, 227657, 230160, 252678, 230160, 307695, 230167, 327704, 310196, 227660, 230166, 230157, 227657, 335208, 230160, 250177, 227656, 227659, 240169, 130081, 310194, 307695, 322702, 80091.7, 182611, 320200, 252673, 327704, 307694, 280182, 252676, 230160, 350217, 227656, 24.117, 24.117, 257674, 230157, 227660, 252678, 307695, 255174, 257674, 130081, 252668, 227662, 317699, 315197, 227650, 227658, 230157, 227663, 305193, 250176, 227664, 247675, 357722, 227661, 250172, 227655, 250172, 230155, 250175, 262676, 260175, 317699, 257668, 322701, 227661, 230164, 227658, 157596, 230167, 230154, 230157, 245170, 95064.1, 340212, 5041.62, 242669, 330206, 227659, 287684, 305193, 230157, 227661, 227665, 277680, 227654, 232667, 270178, 230156, 230158, 230156, 267687, 330205, 120076, 227655, 345213
340212, 227656, 270178, 230167, 270178, 307695, 305193, 232667, 227659, 230160, 227662, 182611, 227656, 327704, 230156, 250176, 24.117, 24.117, 262676, 315197, 227656, 227662, 230157, 310196, 227660, 227660, 307695, 305193, 227660, 230157, 322701, 357722, 230164, 305193, 230157, 230156, 230156, 287684, 307694, 330205, 230157, 252676, 250172, 230157, 227656, 230155, 5041.62, 310194, 230160, 335208, 295188, 160097, 317699, 230157, 230160, 305192, 227663, 245170, 365226, 27540.7, 250172, 282682, 250180, 325203, 230157, 295189, 227665, 325203, 227659, 267677, 227655, 307694, 320200, 227660, 227658, 222657, 297689, 230154, 230156, 227666, 227655, 295188, 337710, 362725, 227656, 345214, 180110, 227666, 360223, 292688, 330205, 247675, 230157, 227659, 227658, 235167, 325202, 227659, 332707, 250177
305193, 357722, 360223, 245170, 227660, 230154, 287684, 325202, 230157, 230157, 227656, 230154, 332707, 230157, 227660, 287684, 332707, 292688, 295188, 305192, 230157, 227655, 230160, 227659, 252676, 227659, 160097, 295188, 250172, 227655, 305193, 227656, 292688, 230156, 297689, 305192, 305193, 295189, 227660, 227660, 227665, 250172, 160097, 315197, 297689, 295189, 227659, 325202, 250177, 357722, 227662, 245177, 227662, 227657, 365226, 250168, 195118, 285185, 295188, 357720, 200144, 312697, 227641, 280182, 250173, 315199, 305193, 227656, 237668, 245174, 285184, 317699, 282682, 332707, 235160, 342712, 227655, 247676, 275180, 352718, 290187, 290186, 227664, 230163, 247663, 237662, 317700, 250176, 230156, 230156, 257675, 302693, 230157, 27540.2, 300191, 230156, 227660, 290186, 230155, 227660
227662, 230156, 287684, 247676, 275180, 305193, 325202, 227662, 332707, 227655, 227660, 317700, 250168, 290186, 325202, 245177, 227660, 227655, 230157, 250172, 230156, 297689, 332707, 312697, 230156, 295188, 227660, 295189, 295188, 365226, 237662, 287684, 357722, 230160, 317700, 245174, 305192, 342712, 295189, 227656, 275180, 200144, 342712, 247663, 230156, 230156, 250177, 357722, 302693, 230156, 352719, 357722, 250175, 230164, 240159, 285184, 230162, 230157, 290186, 227661, 252673, 237669, 26.9267, 237667, 320200, 230157, 337710, 227655, 345213, 230145, 360223, 227660, 287685, 230164, 335207, 227656, 290186, 357722, 322702, 320201, 310194, 355220, 222656, 247666, 230155, 280181, 342712, 252679, 227661, 230146, 187614, 305192, 290187, 230160, 237666, 230152, 227664, 155131, 247675, 325203
325203, 230145, 230145, 227655, 227662, 230155, 230146, 230160, 325202, 287685, 325202, 325202, 237669, 230155, 230160, 247676, 360223, 302693, 230145, 237662, 230162, 247675, 287685, 250168, 320200, 230164, 357722, 252673, 250172, 295188, 295188, 230162, 230162, 295189, 230157, 230164, 245174, 230156, 325203, 187614, 297689, 230160, 227662, 355220, 247663, 187614, 290187, 297689, 325202, 322702, 35063.6, 352719, 250176, 230159, 290186, 215153, 245172, 275180, 207649, 287684, 165134, 295188, 230155, 252678, 12548.2, 222655, 252678, 340211, 227658, 227652, 232659, 322702, 325202, 265176, 260175, 260175, 315198, 335208, 315198, 267678, 162635, 320201, 312696, 317698, 245175, 285184, 227656, 335208, 315197, 242670, 317699, 275180, 230162, 230159, 277681, 265177, 235168, 227655, 305193, 230156
230146, 230164, 237662, 317699, 295188, 352719, 357722, 242670, 325202, 230155, 325203, 227658, 230162, 322702, 250172, 287684, 215153, 12548.2, 230155, 227652, 290186, 227656, 215153, 325202, 12548.2, 265177, 245174, 325203, 187614, 325203, 305193, 165134, 325202, 162635, 295188, 285184, 335208, 250172, 162635, 230162, 187614, 230164, 325203, 325203, 12548.2, 325203, 227656, 250168, 315198, 230162, 335208, 325203, 342713, 345214, 230158, 30060.8, 345213, 112611, 247671, 255173, 230146, 232658, 305192, 325203, 260182, 340211, 345213, 200122, 332707, 330205, 277681, 357721, 230149, 252673, 302691, 347716, 262676, 262685, 230148, 230152, 230155, 307694, 230161, 245170, 330206, 257674, 310196, 352719, 227660, 327703, 325204, 307694, 262678, 310195, 117575, 230157, 275181, 242672, 257674, 332706
30060.8, 215153, 325203, 332706, 347716, 230148, 117575, 262676, 262678, 230155, 257674, 230157, 230164, 227656, 230155, 237662, 12548.2, 227658, 345214, 117575, 287684, 237662, 230162, 227652, 302691, 325204, 230152, 262676, 242672, 252673, 325202, 332707, 227656, 307694, 117575, 230152, 250172, 230149, 322702, 325203, 12548.2, 260182, 250172, 330206, 325204, 215153, 250172, 237662, 215153, 230161, 230159, 257675, 325204, 237668, 97602.3, 110070, 227656, 262675, 310195, 315197, 327704, 230156, 227655, 327703, 227657, 227657, 330206, 100067, 257678, 270178, 230157, 247664, 240166, 317699, 230156, 332706, 132623, 255183, 130120, 230159, 230157, 230152, 230157, 15.4311, 252679, 230158, 60079.1, 235170, 227644, 230157, 322701, 242670, 332706, 227661, 227660, 237668, 267677, 227655, 295189, 277682
110070, 250172, 227644, 117575, 295189, 230157, 325203, 215153, 227655, 227656, 235170, 345214, 310195, 227656, 230156, 230159, 262676, 345214, 257674, 230161, 227656, 325204, 230162, 117575, 132623, 250172, 227655, 110070, 237668, 15.4311, 325203, 230156, 247664, 230155, 227656, 227660, 215153, 315197, 215153, 230157, 230157, 12548.2, 267677, 270178, 15.4311, 252673, 230157, 237662, 230162, 227660, 235171, 245171, 230166, 227655, 127621, 227653, 230164, 230146, 18.4744, 70086.4, 227657, 210151, 207653, 227662, 230157, 230157, 255174, 230157, 352718, 225155, 242670, 305193, 227655, 227655, 227655, 267677, 230158, 227666, 220155, 295188, 230156, 247675, 240170, 230148, 317699, 77557, 250177, 305193, 227656, 230146, 242670, 240169, 35.9418, 230156, 230161, 255178, 230156, 127579, 237672, 230150
70086.4, 15.4311, 237672, 305193, 237672, 230164, 227660, 250177, 127621, 257674, 227655, 315197, 242670, 215153, 110070, 255178, 230157, 230155, 117575, 230162, 230161, 230158, 225155, 325203, 227653, 230146, 227657, 315197, 227656, 255174, 227656, 255178, 250177, 227655, 227655, 317699, 227666, 295188, 227655, 227655, 210151, 210151, 35.9418, 295189, 250172, 230157, 247664, 227656, 230157, 230155, 32560, 257669, 205150, 245160, 237672, 227659, 342712, 230168, 34.3256, 137585, 230160, 152593, 230156, 115073, 262676, 342713, 255173, 252666, 230151, 242670, 247660, 247675, 140127, 230157, 252677, 227665, 295188, 227655, 230155, 290186, 230158, 227657, 255180, 230150, 230153, 252673, 230157, 227665, 255178, 300191, 320201, 297688, 230153, 147590, 262670, 230157, 320201, 230156, 230158, 312696
255178, 305193, 230155, 237672, 32560, 227665, 205150, 290186, 230146, 320201, 227659, 317699, 230156, 252677, 230155, 215153, 115073, 230162, 342713, 205150, 312696, 255173, 255178, 342713, 210151, 295188, 227655, 257674, 230158, 247660, 252677, 230158, 252677, 242670, 227655, 237672, 230158, 247660, 237672, 230155, 227655, 227659, 117575, 255174, 230146, 252677, 227660, 230156, 227655, 317699, 345213, 230154, 237673, 235173, 230162, 197648, 325204, 260177, 242663, 230151, 255163, 230156, 227656, 227660, 325203, 257677, 227659, 227655, 230160, 257675, 28.6363, 227657, 322702, 230155, 342713, 235177, 240174, 257667, 260169, 230165, 315198, 237671, 3.67155, 262677, 250177, 320201, 290186, 147591, 275181, 235173, 135120, 252677, 260171, 232667, 250188, 230157, 237674, 230156, 230155, 292688
3.67155, 237671, 342713, 237672, 227659, 255163, 255173, 255163, 255163, 227660, 227657, 232667, 227655, 230158, 230146, 305193, 342713, 230156, 322702, 237671, 252677, 235173, 227655, 227659, 227660, 290186, 237672, 205150, 237674, 345213, 342713, 292688, 320201, 257667, 242670, 232667, 32560, 235173, 250177, 250177, 275181, 305193, 235173, 230158, 342713, 227659, 227659, 3.67155, 255163, 230158, 340212, 237668, 292688, 230160, 280182, 230144, 232667, 312697, 310195, 237673, 250167, 352717, 325203, 255173, 347715, 340210, 232667, 170136, 227660, 342713, 292688, 350218, 235170, 237672, 18.9851, 242659, 257678, 310196, 230152, 137621, 317699, 227664, 230157, 305192, 237671, 290186, 205126, 267678, 167637, 240169, 110109, 240171, 240170, 240172, 232667, 267676, 227664, 310224, 230156, 235172
255173, 325203, 320201, 310196, 345213, 227664, 237671, 340210, 237673, 235173, 232667, 242659, 252677, 240170, 232667, 310195, 230160, 227659, 345213, 240169, 255163, 227660, 230156, 305192, 310196, 340212, 230152, 227657, 170136, 205126, 227659, 237671, 255163, 235173, 32560, 237671, 255173, 230156, 227660, 230144, 230144, 232667, 227664, 290186, 345213, 255163, 250167, 342713, 230158, 240169, 260182, 122578, 327704, 77589, 237669, 230157, 250188, 240170, 230158, 250166, 230154, 237662, 160131, 230158, 255177, 232651, 227663, 335208, 240172, 237675, 227665, 227659, 180140, 230154, 232657, 255176, 230156, 235175, 237669, 247672, 227655, 352718, 9.57723, 265198, 240169, 232668, 305193, 327704, 242674, 310196, 232669, 275181, 227655, 327704, 315197, 227662, 327705, 230156, 20.6855, 305193
122578, 240169, 305192, 232668, 230157, 310196, 305192, 205126, 227655, 310195, 232668, 180140, 230154, 232657, 235173, 310196, 227659, 227659, 232669, 240169, 255177, 230156, 230156, 227660, 227663, 237675, 250167, 275181, 230152, 227662, 250188, 342713, 232667, 227665, 247672, 320201, 230160, 265198, 230144, 240169, 230152, 160131, 252677, 247672, 230156, 325203, 20.6855, 235173, 227659, 230156, 252672, 247676, 272680, 227659, 230160, 235168, 340212, 257675, 272680, 62551.4, 100067, 237669, 235170, 230162, 227646, 247674, 230156, 227665, 227657, 227656, 307695, 227660, 255173, 305193, 235172, 227641, 272681, 250171, 255179, 227660, 295189, 287685, 235173, 337710, 227653, 285184, 227665, 230158, 297717, 282683, 255177, 195119, 340211, 235173, 230154, 230164, 307694, 335209, 305193, 297689
235173, 297689, 282683, 252672, 235173, 230156, 255179, 227660, 297717, 232667, 235168, 227659, 297717, 252672, 247672, 325203, 310196, 255179, 250167, 195119, 230152, 272681, 310196, 230160, 230156, 230144, 232669, 255177, 255179, 255177, 305192, 232667, 337710, 235172, 340211, 230160, 250188, 227660, 227660, 240169, 297717, 227653, 20.6855, 247674, 250188, 235173, 230164, 252672, 160131, 340211, 227655, 235165, 240162, 37543, 342712, 240170, 257673, 235176, 317699, 227656, 250176, 235167, 265185, 342713, 230167, 13.9653, 227661, 257679, 227655, 245171, 230162, 230153, 230166, 230150, 250172, 322701, 227664, 245177, 290212, 245185, 325204, 95064.8, 275180, 227666, 242684, 227665, 235168, 325203, 257680, 150128, 230144, 317699, 232668, 262697, 85093, 230160, 237674, 265176, 327705, 352718
95064.8, 230152, 340211, 255177, 247674, 230144, 262697, 275180, 322701, 297689, 250176, 235173, 255177, 310196, 235173, 245171, 230160, 297717, 230166, 227653, 250188, 252672, 282683, 255177, 297689, 230153, 272681, 150128, 237674, 227655, 275180, 150128, 250176, 247674, 262697, 235173, 227660, 265185, 297717, 230144, 250172, 227660, 150128, 297689, 342713, 227660, 230160, 195119, 325204, 245171, 245171, 227666, 252678, 282682, 250178, 237669, 252672, 250163, 237669, 240169, 230157, 255174, 240170, 230156, 250176, 235171, 317699, 335209, 230167, 257681, 285211, 227655, 260180, 315198, 230154, 250163, 227658, 250189, 302691, 307695, 247669, 250176, 247675, 205150, 255178, 255180, 262676, 305193, 262697, 230156, 242684, 347715, 335208, 227655, 325203, 230149, 255179, 225153, 262675, 24.6708
237674, 305193, 237669, 227653, 227655, 262675, 272681, 227660, 227660, 297689, 230157, 227655, 227666, 255180, 255177, 322701, 250176, 230144, 150128, 250188, 250176, 247674, 150128, 255179, 150128, 262676, 262697, 317699, 302691, 297689, 235173, 205150, 235171, 305193, 257681, 245171, 227655, 250163, 247674, 250189, 240170, 282683, 247675, 275180, 335208, 250178, 322701, 250178, 150128, 252672, 240163, 255192, 230158, 260175, 257679, 202649, 287694, 240171, 227651, 272703, 260175, 250177, 322701, 245164, 227641, 227658, 280182, 300191, 247678, 265177, 312697, 255172, 287686, 272704, 235167, 327703, 255166, 255174, 267678, 325204, 255179, 227659, 250189, 227663, 240181, 300191, 227653, 292687, 275205, 250176, 320200, 265199, 322702, 112608, 85093.7, 245170, 330206, 230158, 247671, 242678
250176, 335208, 230144, 227655, 275180, 257681, 265199, 230144, 237674, 267678, 205150, 245171, 255192, 227666, 272703, 317699, 250188, 240170, 322701, 255192, 255179, 260175, 255177, 322701, 235171, 230157, 240163, 260175, 202649, 242678, 302691, 322701, 252672, 245171, 227663, 250176, 255166, 227653, 325204, 297689, 242678, 205150, 230144, 202649, 322701, 250189, 255179, 247675, 297689, 255174, 325204, 180141, 240165, 245177, 262684, 307695, 312697, 310196, 230159, 295188, 277681, 285211, 267680, 235175, 235167, 255172, 227643, 255173, 250175, 250164, 262676, 257674, 267700, 227653, 260175, 272703, 227655, 285184, 305193, 327704, 237677, 275181, 237679, 255178, 260175, 295188, 177607, 237676, 252677, 280183, 237676, 300190, 235175, 235173, 227664, 257680, 315199, 237670, 257674, 245178
310196, 250176, 325204, 245171, 242678, 235175, 265199, 250164, 245171, 242678, 250176, 255179, 237674, 260175, 257674, 257674, 237674, 250176, 180141, 255173, 325204, 245178, 227663, 297689, 230144, 280183, 295188, 245171, 250164, 237674, 245171, 237676, 235171, 302691, 242678, 250175, 272703, 257680, 245177, 255179, 252677, 295188, 237670, 255192, 275180, 230159, 245171, 237679, 227664, 260175, 280183, 230146, 255179, 255164, 237670, 320201, 235176, 172640, 260195, 337710, 242680, 245167, 245180, 300219, 235177, 112572, 237677, 235176, 255181, 255173, 265185, 257667, 242678, 245179, 12546.8, 262684, 230157, 252676, 255179, 340212, 297689, 240172, 280207, 262675, 32560.8, 245174, 262697, 255170, 275205, 265199, 250171, 262681, 252672, 217653, 250176, 277682, 242670, 227661, 242677, 250180
255179, 280207, 250176, 245171, 237677, 245167, 250176, 310196, 227661, 245180, 245171, 32560.8, 262675, 250176, 255164, 257674, 237670, 255181, 325204, 260175, 257674, 325204, 252672, 235177, 245177, 242678, 262675, 252672, 257674, 245179, 237674, 255179, 257680, 260195, 260175, 337710, 242677, 260175, 242678, 237676, 255192, 252672, 250175, 230159, 12546.8, 245171, 227663, 250180, 227664, 277682, 225159, 227656, 300191, 260183, 237668, 250174, 132581, 250176, 252675, 247677, 245184, 250180, 180139, 237669, 257674, 250176, 225154, 317699, 250176, 242670, 227659, 270202, 310197, 342713, 240180, 230156, 255165, 227664, 245178, 230156, 335209, 230154, 305193, 247676, 252663, 242673, 242670, 272703, 240170, 227656, 292687, 255192, 227660, 157631, 230156, 235168, 250176, 235167, 252677, 262679
242678, 240170, 252675, 227664, 230156, 255165, 242670, 235167, 270202, 230156, 250176, 225159, 237670, 325204, 227659, 237668, 245171, 335209, 245171, 240170, 230159, 280207, 325204, 325204, 12546.8, 260175, 257674, 247676, 235177, 227661, 337710, 157631, 250176, 225154, 337710, 230156, 270202, 245184, 227663, 247676, 235168, 337710, 32560.8, 250175, 230156, 247676, 250176, 310196, 237668, 257674, 245176, 227658, 265180, 227666, 230167, 227650, 325203, 230161, 27.1094, 247675, 342712, 232668, 245182, 237665, 245177, 262683, 242667, 227654, 347716, 315198, 242675, 227656, 345214, 250174, 290213, 245171, 260196, 312697, 262675, 230151, 227663, 307694, 332708, 275204, 2534.11, 280183, 227648, 245170, 237671, 230157, 250177, 240172, 167601, 235176, 230159, 322702, 250178, 227657, 267677, 227658
